Eligibility Year,Eligibility Month,County,Plan Name,Number of Enrollees
2010,4,ONEIDA,EXCELLUS,2293
2010,4,ONEIDA,FIDELIS HC NY,2726
2010,4,ONEIDA,UNITED HEALTHCARE COMM PLAN,597
2010,4,ONONDAGA,EXCELLUS,3338
2010,4,ONONDAGA,FIDELIS HC NY,3193
2010,4,ONONDAGA,TOTAL CARE,1838
2010,4,ONONDAGA,UNITED HEALTHCARE COMM PLAN,1247
2010,4,ONTARIO,EXCELLUS,2091
2010,4,ORANGE,AFFINITY HEALTH PLAN,2914
2010,4,ORANGE,CDPHP,153
2010,4,ORANGE,EMPIRE,2722
2010,4,ORANGE,FIDELIS HC NY,1256
2010,4,ORANGE,HUDSON HEALTH PLAN,1903
2010,4,ORANGE,WELLCARE,698
2010,4,ORLEANS,EXCELLUS,278
2010,4,ORLEANS,FIDELIS HC NY,463
2010,4,ORLEANS,HEALTHNOW,217
2010,4,OSWEGO,EXCELLUS,507
2010,4,OSWEGO,FIDELIS HC NY,1028
2010,4,OSWEGO,TOTAL CARE,1701
2010,4,OSWEGO,UNITED HEALTHCARE COMM PLAN,428
2010,4,OTSEGO,CDPHP,542
2010,4,OTSEGO,EXCELLUS,646
2010,4,OTSEGO,FIDELIS HC NY,257
2010,4,PUTNAM,EMPIRE,1482
2010,4,PUTNAM,FIDELIS HC NY,242
2010,4,QUEENS,AFFINITY HEALTH PLAN,1929
2010,4,QUEENS,AMERIGROUP NY,6090
2010,4,QUEENS,EMPIRE,9002
2010,4,QUEENS,FIDELIS HC NY,5239
2010,4,QUEENS,HEALTHFIRST,4435
2010,4,QUEENS,HEALTHPLUS,7059
2010,4,QUEENS,HIP,3649
2010,4,QUEENS,METROPLUS,7588
2010,4,QUEENS,NEIGHBORHOOD,4406
2010,4,QUEENS,UNITED HEALTHCARE COMM PLAN,1092
2010,4,QUEENS,WELLCARE,904
2010,4,RENSSELAER,CDPHP,2178
2010,4,RENSSELAER,EMPIRE,231
2010,4,RENSSELAER,FIDELIS HC NY,720
2010,4,RENSSELAER,WELLCARE,80
2010,4,RICHMOND,AFFINITY HEALTH PLAN,115
2010,4,RICHMOND,AMERIGROUP NY,441
2010,4,RICHMOND,EMPIRE,1737
2010,4,RICHMOND,FIDELIS HC NY,943
2010,4,RICHMOND,HEALTHFIRST,276
2010,4,RICHMOND,HEALTHPLUS,3683
2010,4,RICHMOND,HIP,456
2010,4,RICHMOND,NEIGHBORHOOD,29
2010,4,RICHMOND,UNITED HEALTHCARE COMM PLAN,350
2010,4,ROCKLAND,AFFINITY HEALTH PLAN,662
2010,4,ROCKLAND,EMPIRE,3501
2010,4,ROCKLAND,FIDELIS HC NY,3118
2010,4,ROCKLAND,HUDSON HEALTH PLAN,2079
2010,4,ROCKLAND,WELLCARE,281
2010,4,SARATOGA,CDPHP,2754
2010,4,SARATOGA,EMPIRE,364
2010,4,SARATOGA,FIDELIS HC NY,966
2010,4,SCHENECTADY,CDPHP,2297
2010,4,SCHENECTADY,EMPIRE,305
2010,4,SCHENECTADY,FIDELIS HC NY,1630
2010,4,SCHOHARIE,CDPHP,721
2010,4,SCHOHARIE,EMPIRE,92
2010,4,SCHOHARIE,FIDELIS HC NY,23
2010,4,SCHUYLER,EXCELLUS,370
2010,4,SENECA,EXCELLUS,688
2010,4,STEUBEN,EXCELLUS,1892
2010,4,ST. LAWRENCE,EXCELLUS,2266
2010,4,SUFFOLK,AFFINITY HEALTH PLAN,4809
2010,4,SUFFOLK,EMPIRE,11131
2010,4,SUFFOLK,FIDELIS HC NY,7647
2010,4,SUFFOLK,HEALTHFIRST,6089
2010,4,SUFFOLK,HIP,2886
2010,4,SUFFOLK,NEIGHBORHOOD,3857
2010,4,SUFFOLK,UNITED HEALTHCARE COMM PLAN,6136
2010,4,SULLIVAN,EMPIRE,344
2010,4,SULLIVAN,FIDELIS HC NY,150
2010,4,SULLIVAN,HUDSON HEALTH PLAN,1996
2010,4,TIOGA,CDPHP,128
2010,4,TIOGA,EXCELLUS,692
2010,4,TOMPKINS,EXCELLUS,925
2010,4,TOMPKINS,FIDELIS HC NY,83
2010,4,TOMPKINS,TOTAL CARE,348
2010,4,ULSTER,CDPHP,530
2010,4,ULSTER,EMPIRE,614
2010,4,ULSTER,FIDELIS HC NY,434
2010,4,ULSTER,HUDSON HEALTH PLAN,955
2010,4,ULSTER,MVP,698
2010,4,ULSTER,WELLCARE,661
2010,4,WARREN,CDPHP,529
2010,4,WARREN,EMPIRE,319
2010,4,WARREN,FIDELIS HC NY,926
2010,4,WASHINGTON,CDPHP,676
2010,4,WASHINGTON,EMPIRE,280
2010,4,WASHINGTON,FIDELIS HC NY,917
2010,4,WAYNE,EXCELLUS,2206
2010,4,WAYNE,FIDELIS HC NY,111
2010,4,WESTCHESTER,AFFINITY HEALTH PLAN,2226
2010,4,WESTCHESTER,EMPIRE,3763
2010,4,WESTCHESTER,FIDELIS HC NY,1924
2010,4,WESTCHESTER,HIP,805
2010,4,WESTCHESTER,HUDSON HEALTH PLAN,13299
2010,4,WYOMING,HEALTHNOW,692
2010,4,YATES,EXCELLUS,603
2010,3,ALBANY,CDPHP,3662
2010,3,ALBANY,EMPIRE,380
2010,3,ALBANY,FIDELIS HC NY,983
2010,3,ALBANY,WELLCARE,150
2010,3,ALLEGANY,HEALTHNOW,642
2010,3,ALLEGANY,UNIVERA COMMUNITY HEALTH INC,162
2010,3,BRONX,AFFINITY HEALTH PLAN,3747
2010,3,BRONX,AMERIGROUP NY,406
2010,3,BRONX,EMPIRE,943
2010,3,BRONX,FIDELIS HC NY,3150
2010,3,BRONX,HEALTHFIRST,3839
2010,3,BRONX,HEALTHPLUS,2225
2010,3,BRONX,HIP,786
2010,3,BRONX,METROPLUS,4532
2010,3,BRONX,NEIGHBORHOOD,719
2010,3,BRONX,UNITED HEALTHCARE COMM PLAN,128
2010,3,BRONX,WELLCARE,425
2010,3,BROOME,CDPHP,263
2010,3,BROOME,EXCELLUS,2832
2010,3,BROOME,FIDELIS HC NY,463
2010,3,CATTARAUGUS,FIDELIS HC NY,503
2010,3,CATTARAUGUS,HEALTHNOW,780
2010,3,CATTARAUGUS,UNIVERA COMMUNITY HEALTH INC,292
2010,3,CAYUGA,EXCELLUS,1423
2010,3,CAYUGA,FIDELIS HC NY,154
2010,3,CAYUGA,UNITED HEALTHCARE COMM PLAN,238
2010,3,CHAUTAUQUA,FIDELIS HC NY,1357
2010,3,CHAUTAUQUA,HEALTHNOW,893
2010,3,CHAUTAUQUA,UNIVERA COMMUNITY HEALTH INC,116
2010,3,CHEMUNG,EXCELLUS,1097
2010,3,CHENANGO,CDPHP,28
2010,3,CHENANGO,EXCELLUS,990
2010,3,CHENANGO,FIDELIS HC NY,29
2010,3,CLINTON,EMPIRE,399
2010,3,CLINTON,EXCELLUS,832
2010,3,CLINTON,FIDELIS HC NY,392
2010,3,COLUMBIA,CDPHP,1152
2010,3,COLUMBIA,EMPIRE,154
2010,3,COLUMBIA,FIDELIS HC NY,405
2010,3,CORTLAND,EXCELLUS,537
2010,3,CORTLAND,FIDELIS HC NY,597
2010,3,CORTLAND,TOTAL CARE,90
2010,3,DELAWARE,CDPHP,320
2010,3,DELAWARE,EMPIRE,77
2010,3,DELAWARE,EXCELLUS,519
2010,3,DELAWARE,FIDELIS HC NY,3
2010,3,DUTCHESS,CDPHP,344
2010,3,DUTCHESS,EMPIRE,1515
2010,3,DUTCHESS,FIDELIS HC NY,604
2010,3,DUTCHESS,HUDSON HEALTH PLAN,1452
2010,3,DUTCHESS,MVP,1397
2010,3,DUTCHESS,WELLCARE,888
2010,3,ERIE,FIDELIS HC NY,2924
2010,3,ERIE,HEALTHNOW,5048
2010,3,ERIE,UNIVERA COMMUNITY HEALTH INC,6457
2010,3,ESSEX,CDPHP,55
2010,3,ESSEX,EMPIRE,116
2010,3,ESSEX,EXCELLUS,401
2010,3,ESSEX,FIDELIS HC NY,301
2010,3,FRANKLIN,EXCELLUS,742
2010,3,FULTON,CDPHP,629
2010,3,FULTON,EMPIRE,166
2010,3,FULTON,EXCELLUS,58
2010,3,FULTON,FIDELIS HC NY,751
2010,3,GENESEE,FIDELIS HC NY,50
2010,3,GENESEE,HEALTHNOW,982
2010,3,GREENE,CDPHP,693
2010,3,GREENE,EMPIRE,136
2010,3,GREENE,FIDELIS HC NY,309
2010,3,HAMILTON,EXCELLUS,71
2010,3,HAMILTON,FIDELIS HC NY,45
2010,3,HERKIMER,CDPHP,52
2010,3,HERKIMER,EXCELLUS,667
2010,3,HERKIMER,FIDELIS HC NY,1393
2010,3,HERKIMER,UNITED HEALTHCARE COMM PLAN,42
2010,3,JEFFERSON,EXCELLUS,2439
2010,3,KINGS,AFFINITY HEALTH PLAN,1472
2010,3,KINGS,AMERIGROUP NY,2705
2010,3,KINGS,EMPIRE,11967
2010,3,KINGS,FIDELIS HC NY,4130
2010,3,KINGS,HEALTHFIRST,3328
2010,3,KINGS,HEALTHPLUS,11208
2010,3,KINGS,HIP,1875
2010,3,KINGS,METROPLUS,5141
2010,3,KINGS,NEIGHBORHOOD,2412
2010,3,KINGS,UNITED HEALTHCARE COMM PLAN,3258
2010,3,KINGS,WELLCARE,702
2010,3,LEWIS,EXCELLUS,853
2010,3,LIVINGSTON,EXCELLUS,1047
2010,3,MADISON,CDPHP,38
2010,3,MADISON,EXCELLUS,1113
2010,3,MADISON,FIDELIS HC NY,67
2010,3,MADISON,UNITED HEALTHCARE COMM PLAN,150
2010,3,MONROE,EXCELLUS,13329
2010,3,MONROE,FIDELIS HC NY,644
2010,3,MONTGOMERY,CDPHP,829
2010,3,MONTGOMERY,EMPIRE,110
2010,3,MONTGOMERY,EXCELLUS,53
2010,3,MONTGOMERY,FIDELIS HC NY,585
2010,3,NASSAU,AFFINITY HEALTH PLAN,3364
2010,3,NASSAU,EMPIRE,9518
2010,3,NASSAU,FIDELIS HC NY,5342
2010,3,NASSAU,HEALTHFIRST,5524
2010,3,NASSAU,HEALTHPLUS,2346
2010,3,NASSAU,HIP,2708
2010,3,NASSAU,UNITED HEALTHCARE COMM PLAN,3989
2010,3,NEW YORK,AFFINITY HEALTH PLAN,695
2010,3,NEW YORK,AMERIGROUP NY,261
2010,3,NEW YORK,EMPIRE,1497
2010,3,NEW YORK,FIDELIS HC NY,1960
2010,3,NEW YORK,HEALTHFIRST,1213
2010,3,NEW YORK,HEALTHPLUS,960
2010,3,NEW YORK,HIP,462
2010,3,NEW YORK,METROPLUS,1597
2010,3,NEW YORK,NEIGHBORHOOD,1219
2010,3,NEW YORK,UNITED HEALTHCARE COMM PLAN,99
2010,3,NEW YORK,WELLCARE,236
2010,3,NIAGARA,FIDELIS HC NY,1543
2010,3,NIAGARA,HEALTHNOW,2344
2010,3,NIAGARA,UNIVERA COMMUNITY HEALTH INC,1
2010,3,ONEIDA,CDPHP,37
2010,3,ONEIDA,EXCELLUS,2271
2010,3,ONEIDA,FIDELIS HC NY,2681
2010,3,ONEIDA,UNITED HEALTHCARE COMM PLAN,571
2010,3,ONONDAGA,EXCELLUS,3285
2010,3,ONONDAGA,FIDELIS HC NY,3173
2010,3,ONONDAGA,TOTAL CARE,1743
2010,3,ONONDAGA,UNITED HEALTHCARE COMM PLAN,1233
2010,3,ONTARIO,EXCELLUS,2064
2010,3,ORANGE,AFFINITY HEALTH PLAN,2891
2010,3,ORANGE,CDPHP,161
2010,3,ORANGE,EMPIRE,2617
2010,3,ORANGE,FIDELIS HC NY,1219
2010,3,ORANGE,HUDSON HEALTH PLAN,1864
2010,3,ORANGE,WELLCARE,714
2010,3,ORLEANS,EXCELLUS,261
2010,3,ORLEANS,FIDELIS HC NY,472
2010,3,ORLEANS,HEALTHNOW,213
2010,3,OSWEGO,EXCELLUS,501
2010,3,OSWEGO,FIDELIS HC NY,1000
2010,3,OSWEGO,TOTAL CARE,1631
2010,3,OSWEGO,UNITED HEALTHCARE COMM PLAN,427
2010,3,OTSEGO,CDPHP,530
2010,3,OTSEGO,EXCELLUS,633
2010,3,OTSEGO,FIDELIS HC NY,258
2010,3,PUTNAM,EMPIRE,1441
2010,3,PUTNAM,FIDELIS HC NY,210
2010,3,QUEENS,AFFINITY HEALTH PLAN,1887
2010,3,QUEENS,AMERIGROUP NY,6191
2010,3,QUEENS,EMPIRE,8862
2010,3,QUEENS,FIDELIS HC NY,5149
2010,3,QUEENS,HEALTHFIRST,4394
2010,3,QUEENS,HEALTHPLUS,6801
2010,3,QUEENS,HIP,3599
2010,3,QUEENS,METROPLUS,7577
2010,3,QUEENS,NEIGHBORHOOD,4381
2010,3,QUEENS,UNITED HEALTHCARE COMM PLAN,1068
2010,3,QUEENS,WELLCARE,962
2010,3,RENSSELAER,CDPHP,2172
2010,3,RENSSELAER,EMPIRE,221
2010,3,RENSSELAER,FIDELIS HC NY,713
2010,3,RENSSELAER,WELLCARE,90
2010,3,RICHMOND,AFFINITY HEALTH PLAN,114
2010,3,RICHMOND,AMERIGROUP NY,443
2010,3,RICHMOND,EMPIRE,1760
2010,3,RICHMOND,FIDELIS HC NY,943
2010,3,RICHMOND,HEALTHFIRST,276
2010,3,RICHMOND,HEALTHPLUS,3553
2010,3,RICHMOND,HIP,474
2010,3,RICHMOND,NEIGHBORHOOD,29
2010,3,RICHMOND,UNITED HEALTHCARE COMM PLAN,344
2010,3,ROCKLAND,AFFINITY HEALTH PLAN,642
2010,3,ROCKLAND,EMPIRE,3388
2010,3,ROCKLAND,FIDELIS HC NY,3022
2010,3,ROCKLAND,HUDSON HEALTH PLAN,2039
2010,3,ROCKLAND,WELLCARE,297
2010,3,SARATOGA,CDPHP,2697
2010,3,SARATOGA,EMPIRE,362
2010,3,SARATOGA,FIDELIS HC NY,945
2010,3,SCHENECTADY,CDPHP,2279
2010,3,SCHENECTADY,EMPIRE,304
2010,3,SCHENECTADY,FIDELIS HC NY,1635
2010,3,SCHOHARIE,CDPHP,714
2010,3,SCHOHARIE,EMPIRE,95
2010,3,SCHOHARIE,FIDELIS HC NY,22
2010,3,SCHUYLER,EXCELLUS,374
2010,3,SENECA,EXCELLUS,665
2010,3,STEUBEN,EXCELLUS,1868
2010,3,ST. LAWRENCE,EXCELLUS,2231
2010,3,SUFFOLK,AFFINITY HEALTH PLAN,4825
2010,3,SUFFOLK,EMPIRE,10891
2010,3,SUFFOLK,FIDELIS HC NY,7466
2010,3,SUFFOLK,HEALTHFIRST,6057
2010,3,SUFFOLK,HIP,2869
2010,3,SUFFOLK,NEIGHBORHOOD,3849
2010,3,SUFFOLK,UNITED HEALTHCARE COMM PLAN,6090
2010,3,SULLIVAN,EMPIRE,336
2010,3,SULLIVAN,FIDELIS HC NY,147
2010,3,SULLIVAN,HUDSON HEALTH PLAN,1922
2010,3,TIOGA,CDPHP,127
2010,3,TIOGA,EXCELLUS,673
2010,3,TOMPKINS,EXCELLUS,924
2010,3,TOMPKINS,FIDELIS HC NY,85
2010,3,TOMPKINS,TOTAL CARE,313
2010,3,ULSTER,CDPHP,546
2010,3,ULSTER,EMPIRE,597
2010,3,ULSTER,FIDELIS HC NY,411
2010,3,ULSTER,HUDSON HEALTH PLAN,928
2010,3,ULSTER,MVP,713
2010,3,ULSTER,WELLCARE,659
2010,3,WARREN,CDPHP,511
2010,3,WARREN,EMPIRE,311
2010,3,WARREN,FIDELIS HC NY,914
2010,3,WASHINGTON,CDPHP,688
2010,3,WASHINGTON,EMPIRE,268
2010,3,WASHINGTON,FIDELIS HC NY,910
2010,3,WAYNE,EXCELLUS,2143
2010,3,WAYNE,FIDELIS HC NY,91
2010,3,WESTCHESTER,AFFINITY HEALTH PLAN,2238
2010,3,WESTCHESTER,EMPIRE,3670
2010,3,WESTCHESTER,FIDELIS HC NY,1893
2010,3,WESTCHESTER,HIP,769
2010,3,WESTCHESTER,HUDSON HEALTH PLAN,13069
2010,3,WYOMING,HEALTHNOW,681
2010,3,YATES,EXCELLUS,590
2010,2,ALBANY,CDPHP,3648
2010,2,ALBANY,EMPIRE,388
2010,2,ALBANY,FIDELIS HC NY,979
2010,2,ALBANY,WELLCARE,171
2010,2,ALLEGANY,HEALTHNOW,631
2010,2,ALLEGANY,UNIVERA COMMUNITY HEALTH INC,155
2010,2,BRONX,AFFINITY HEALTH PLAN,3857
2010,2,BRONX,AMERIGROUP NY,445
2010,2,BRONX,EMPIRE,937
2010,2,BRONX,FIDELIS HC NY,3153
2010,2,BRONX,HEALTHFIRST,3854
2010,2,BRONX,HEALTHPLUS,2271
2010,2,BRONX,HIP,771
2010,2,BRONX,METROPLUS,4580
2010,2,BRONX,NEIGHBORHOOD,714
2010,2,BRONX,UNITED HEALTHCARE COMM PLAN,117
2010,2,BRONX,WELLCARE,433
2010,2,BROOME,CDPHP,276
2010,2,BROOME,EXCELLUS,2801
2010,2,BROOME,FIDELIS HC NY,447
2010,2,CATTARAUGUS,FIDELIS HC NY,497
2010,2,CATTARAUGUS,HEALTHNOW,799
2010,2,CATTARAUGUS,UNIVERA COMMUNITY HEALTH INC,279
2010,2,CAYUGA,EXCELLUS,1420
2010,2,CAYUGA,FIDELIS HC NY,143
2010,2,CAYUGA,UNITED HEALTHCARE COMM PLAN,237
2010,2,CHAUTAUQUA,FIDELIS HC NY,1343
2010,2,CHAUTAUQUA,HEALTHNOW,906
2010,2,CHAUTAUQUA,UNIVERA COMMUNITY HEALTH INC,122
2010,2,CHEMUNG,EXCELLUS,1102
2010,2,CHENANGO,CDPHP,29
2010,2,CHENANGO,EXCELLUS,1015
2010,2,CHENANGO,FIDELIS HC NY,17
2010,2,CLINTON,EMPIRE,399
2010,2,CLINTON,EXCELLUS,832
2010,2,CLINTON,FIDELIS HC NY,389
2010,2,COLUMBIA,CDPHP,1172
2010,2,COLUMBIA,EMPIRE,149
2010,2,COLUMBIA,FIDELIS HC NY,386
2010,2,CORTLAND,EXCELLUS,540
2010,2,CORTLAND,FIDELIS HC NY,606
2010,2,CORTLAND,TOTAL CARE,87
2010,2,DELAWARE,CDPHP,334
2010,2,DELAWARE,EMPIRE,81
2010,2,DELAWARE,EXCELLUS,541
2010,2,DELAWARE,FIDELIS HC NY,3
2010,2,DUTCHESS,CDPHP,366
2010,2,DUTCHESS,EMPIRE,1562
2010,2,DUTCHESS,FIDELIS HC NY,558
2010,2,DUTCHESS,HUDSON HEALTH PLAN,1462
2010,2,DUTCHESS,MVP,1395
2010,2,DUTCHESS,WELLCARE,888
2010,2,ERIE,FIDELIS HC NY,2873
2010,2,ERIE,HEALTHNOW,5082
2010,2,ERIE,UNIVERA COMMUNITY HEALTH INC,6339
2010,2,ESSEX,CDPHP,56
2010,2,ESSEX,EMPIRE,115
2010,2,ESSEX,EXCELLUS,411
2010,2,ESSEX,FIDELIS HC NY,306
2010,2,FRANKLIN,EXCELLUS,763
2010,2,FULTON,CDPHP,625
2010,2,FULTON,EMPIRE,171
2010,2,FULTON,EXCELLUS,59
2010,2,FULTON,FIDELIS HC NY,740
2010,2,GENESEE,FIDELIS HC NY,37
2010,2,GENESEE,HEALTHNOW,988
2010,2,GREENE,CDPHP,700
2010,2,GREENE,EMPIRE,147
2010,2,GREENE,FIDELIS HC NY,289
2010,2,HAMILTON,EXCELLUS,72
2010,2,HAMILTON,FIDELIS HC NY,41
2010,2,HERKIMER,CDPHP,52
2010,2,HERKIMER,EXCELLUS,671
2010,2,HERKIMER,FIDELIS HC NY,1380
2010,2,HERKIMER,UNITED HEALTHCARE COMM PLAN,46
2010,2,JEFFERSON,EXCELLUS,2411
2010,2,KINGS,AFFINITY HEALTH PLAN,1511
2010,2,KINGS,AMERIGROUP NY,2726
2010,2,KINGS,EMPIRE,11922
2010,2,KINGS,FIDELIS HC NY,4131
2010,2,KINGS,HEALTHFIRST,3314
2010,2,KINGS,HEALTHPLUS,11489
2010,2,KINGS,HIP,1870
2010,2,KINGS,METROPLUS,5129
2010,2,KINGS,NEIGHBORHOOD,2455
2010,2,KINGS,UNITED HEALTHCARE COMM PLAN,3125
2010,2,KINGS,WELLCARE,711
2010,2,LEWIS,EXCELLUS,847
2010,2,LIVINGSTON,EXCELLUS,1042
2010,2,MADISON,CDPHP,43
2010,2,MADISON,EXCELLUS,1113
2010,2,MADISON,FIDELIS HC NY,53
2010,2,MADISON,UNITED HEALTHCARE COMM PLAN,146
2010,2,MONROE,EXCELLUS,13227
2010,2,MONROE,FIDELIS HC NY,617
2010,2,MONTGOMERY,CDPHP,829
2010,2,MONTGOMERY,EMPIRE,107
2010,2,MONTGOMERY,EXCELLUS,55
2010,2,MONTGOMERY,FIDELIS HC NY,593
2010,2,NASSAU,AFFINITY HEALTH PLAN,3435
2010,2,NASSAU,EMPIRE,9573
2010,2,NASSAU,FIDELIS HC NY,5259
2010,2,NASSAU,HEALTHFIRST,5541
2010,2,NASSAU,HEALTHPLUS,2429
2010,2,NASSAU,HIP,2705
2010,2,NASSAU,UNITED HEALTHCARE COMM PLAN,3908
2010,2,NEW YORK,AFFINITY HEALTH PLAN,738
2010,2,NEW YORK,AMERIGROUP NY,268
2010,2,NEW YORK,EMPIRE,1487
2010,2,NEW YORK,FIDELIS HC NY,1948
2010,2,NEW YORK,HEALTHFIRST,1202
2010,2,NEW YORK,HEALTHPLUS,981
2010,2,NEW YORK,HIP,450
2010,2,NEW YORK,METROPLUS,1575
2010,2,NEW YORK,NEIGHBORHOOD,1194
2010,2,NEW YORK,UNITED HEALTHCARE COMM PLAN,97
2010,2,NEW YORK,WELLCARE,246
2010,2,NIAGARA,FIDELIS HC NY,1512
2010,2,NIAGARA,HEALTHNOW,2314
2010,2,NIAGARA,UNIVERA COMMUNITY HEALTH INC,1
2010,2,ONEIDA,CDPHP,40
2010,2,ONEIDA,EXCELLUS,2229
2010,2,ONEIDA,FIDELIS HC NY,2638
2010,2,ONEIDA,UNITED HEALTHCARE COMM PLAN,578
2010,2,ONONDAGA,EXCELLUS,3280
2010,2,ONONDAGA,FIDELIS HC NY,3101
2010,2,ONONDAGA,TOTAL CARE,1766
2010,2,ONONDAGA,UNITED HEALTHCARE COMM PLAN,1238
2010,2,ONTARIO,EXCELLUS,2043
2010,2,ORANGE,AFFINITY HEALTH PLAN,2987
2010,2,ORANGE,CDPHP,161
2010,2,ORANGE,EMPIRE,2632
2010,2,ORANGE,FIDELIS HC NY,1205
2010,2,ORANGE,HUDSON HEALTH PLAN,1841
2010,2,ORANGE,WELLCARE,723
2010,2,ORLEANS,EXCELLUS,249
2010,2,ORLEANS,FIDELIS HC NY,456
2010,2,ORLEANS,HEALTHNOW,207
2010,2,OSWEGO,EXCELLUS,491
2010,2,OSWEGO,FIDELIS HC NY,1006
2010,2,OSWEGO,TOTAL CARE,1672
2010,2,OSWEGO,UNITED HEALTHCARE COMM PLAN,418
2010,2,OTSEGO,CDPHP,528
2010,2,OTSEGO,EXCELLUS,628
2010,2,OTSEGO,FIDELIS HC NY,252
2010,2,PUTNAM,EMPIRE,1461
2010,2,PUTNAM,FIDELIS HC NY,209
2010,2,QUEENS,AFFINITY HEALTH PLAN,1943
2010,2,QUEENS,AMERIGROUP NY,6249
2010,2,QUEENS,EMPIRE,8951
2010,2,QUEENS,FIDELIS HC NY,5117
2010,2,QUEENS,HEALTHFIRST,4380
2010,2,QUEENS,HEALTHPLUS,7004
2010,2,QUEENS,HIP,3609
2010,2,QUEENS,METROPLUS,7521
2010,2,QUEENS,NEIGHBORHOOD,4371
2010,2,QUEENS,UNITED HEALTHCARE COMM PLAN,1059
2010,2,QUEENS,WELLCARE,985
2010,2,RENSSELAER,CDPHP,2196
2010,2,RENSSELAER,EMPIRE,244
2010,2,RENSSELAER,FIDELIS HC NY,715
2010,2,RENSSELAER,WELLCARE,85
2010,2,RICHMOND,AFFINITY HEALTH PLAN,115
2010,2,RICHMOND,AMERIGROUP NY,451
2010,2,RICHMOND,EMPIRE,1773
2010,2,RICHMOND,FIDELIS HC NY,930
2010,2,RICHMOND,HEALTHFIRST,268
2010,2,RICHMOND,HEALTHPLUS,3645
2010,2,RICHMOND,HIP,473
2010,2,RICHMOND,NEIGHBORHOOD,30
2010,2,RICHMOND,UNITED HEALTHCARE COMM PLAN,318
2010,2,ROCKLAND,AFFINITY HEALTH PLAN,685
2010,2,ROCKLAND,EMPIRE,3414
2010,2,ROCKLAND,FIDELIS HC NY,3006
2010,2,ROCKLAND,HUDSON HEALTH PLAN,2058
2010,2,ROCKLAND,WELLCARE,307
2010,2,SARATOGA,CDPHP,2692
2010,2,SARATOGA,EMPIRE,356
2010,2,SARATOGA,FIDELIS HC NY,926
2010,2,SCHENECTADY,CDPHP,2273
2010,2,SCHENECTADY,EMPIRE,304
2010,2,SCHENECTADY,FIDELIS HC NY,1650
2010,2,SCHOHARIE,CDPHP,722
2010,2,SCHOHARIE,EMPIRE,92
2010,2,SCHOHARIE,FIDELIS HC NY,19
2010,2,SCHUYLER,EXCELLUS,381
2010,2,SENECA,EXCELLUS,651
2010,2,STEUBEN,EXCELLUS,1858
2010,2,ST. LAWRENCE,EXCELLUS,2215
2010,2,SUFFOLK,AFFINITY HEALTH PLAN,4870
2010,2,SUFFOLK,EMPIRE,11030
2010,2,SUFFOLK,FIDELIS HC NY,7389
2010,2,SUFFOLK,HEALTHFIRST,6158
2010,2,SUFFOLK,HIP,2836
2010,2,SUFFOLK,NEIGHBORHOOD,3858
2010,2,SUFFOLK,UNITED HEALTHCARE COMM PLAN,6024
2010,2,SULLIVAN,EMPIRE,340
2010,2,SULLIVAN,FIDELIS HC NY,132
2010,2,SULLIVAN,HUDSON HEALTH PLAN,1967
2010,2,TIOGA,CDPHP,129
2010,2,TIOGA,EXCELLUS,664
2010,2,TOMPKINS,EXCELLUS,931
2010,2,TOMPKINS,FIDELIS HC NY,89
2010,2,TOMPKINS,TOTAL CARE,306
2010,2,ULSTER,CDPHP,569
2010,2,ULSTER,EMPIRE,622
2010,2,ULSTER,FIDELIS HC NY,388
2010,2,ULSTER,HUDSON HEALTH PLAN,936
2010,2,ULSTER,MVP,715
2010,2,ULSTER,WELLCARE,660
2010,2,WARREN,CDPHP,503
2010,2,WARREN,EMPIRE,319
2010,2,WARREN,FIDELIS HC NY,909
2010,2,WASHINGTON,CDPHP,687
2010,2,WASHINGTON,EMPIRE,265
2010,2,WASHINGTON,FIDELIS HC NY,902
2010,2,WAYNE,EXCELLUS,2137
2010,2,WAYNE,FIDELIS HC NY,79
2010,2,WESTCHESTER,AFFINITY HEALTH PLAN,2225
2010,2,WESTCHESTER,EMPIRE,3696
2010,2,WESTCHESTER,FIDELIS HC NY,1939
2010,2,WESTCHESTER,HIP,746
2010,2,WESTCHESTER,HUDSON HEALTH PLAN,13138
2010,2,WYOMING,HEALTHNOW,687
2010,2,YATES,EXCELLUS,578
2010,1,ALBANY,CDPHP,3669
2010,1,ALBANY,EMPIRE,379
2010,1,ALBANY,FIDELIS HC NY,1015
2010,1,ALBANY,WELLCARE,158
2010,1,ALLEGANY,HEALTHNOW,645
2010,1,ALLEGANY,UNIVERA COMMUNITY HEALTH INC,151
2010,1,BRONX,AFFINITY HEALTH PLAN,3951
2010,1,BRONX,AMERIGROUP NY,536
2010,1,BRONX,EMPIRE,928
2010,1,BRONX,FIDELIS HC NY,3198
2010,1,BRONX,HEALTHFIRST,3869
2010,1,BRONX,HEALTHPLUS,2321
2010,1,BRONX,HIP,756
2010,1,BRONX,METROPLUS,4680
2010,1,BRONX,NEIGHBORHOOD,711
2010,1,BRONX,UNITED HEALTHCARE COMM PLAN,117
2010,1,BRONX,WELLCARE,443
2010,1,BROOME,CDPHP,285
2010,1,BROOME,EXCELLUS,2796
2010,1,BROOME,FIDELIS HC NY,452
2010,1,CATTARAUGUS,FIDELIS HC NY,515
2010,1,CATTARAUGUS,HEALTHNOW,810
